smallRNASequence	TM64	TM19	TM20	TM21	TM22	TM23	TM24	TM25	TM26	TM27	TM28	TM212	TM29	TM221	TM30	TM55	TM222	TM56	TM223	TM57	TM229	TM233	TM238	TM239	TM240	TM241	TM242	TM36	TM37	TM38	TM58	TM39	TM59	TM40	TM61	TM41	TM117	TM118	TM119	TM62	TM120	TM63	TM107	TM108	TM109	TM110	TM51	TM331	TM332	TM44	TM333	TM334	TM335	TM45	TM46	TM47	TM48	TM49	TM50	TM42	TM43	TM147	TM148	TM149	TM150	TM151	TM152	TM153	TM154	TM15	TM155	TM156	TM16	TM157	TM17	TM158	TM18	TM159	TM160	TM161	TM162	TM163	TM175	TM177	TM178	TM176	TM210	TM211	TM213	TM214	TM215	TM216	TM217	TM218	TM219	TM220
hsa-miR-937-5p	35.0	5.0	21.0	21.0	2.0	3.0	32.0	4.0	18.0	10.0	28.0	58.0	18.0	7.0	7.0	67.0	3.0	64.0	3.0	40.0	3.0	3.0	0.0	2.0	1.0	8.0	0.0	18.0	28.0	62.0	33.0	5.0	34.0	8.0	38.0	13.0	43.0	67.0	33.0	56.0	20.0	38.0	0.0	1.0	0.0	0.0	29.0	4.0	8.0	50.0	5.0	5.0	4.0	24.0	31.0	53.0	38.0	53.0	38.0	31.0	8.0	10.0	8.0	16.0	6.0	6.0	10.0	12.0	5.0	23.0	2.0	3.0	25.0	10.0	37.0	12.0	30.0	8.0	3.0	3.0	6.0	4.0	1.0	5.0	3.0	15.0	89.0	127.0	18.0	43.0	39.0	42.0	49.0	3.0	1.0	1.0
hsa-miR-938	8.0	0.0	2.0	9.0	0.0	1.0	5.0	1.0	5.0	0.0	2.0	33.0	3.0	1.0	4.0	9.0	4.0	11.0	3.0	14.0	1.0	2.0	2.0	4.0	0.0	5.0	0.0	5.0	3.0	10.0	10.0	0.0	3.0	5.0	4.0	0.0	13.0	23.0	7.0	10.0	4.0	7.0	0.0	0.0	0.0	0.0	6.0	3.0	5.0	8.0	0.0	2.0	1.0	7.0	4.0	8.0	6.0	4.0	6.0	7.0	2.0	1.0	3.0	5.0	2.0	5.0	4.0	3.0	1.0	5.0	1.0	3.0	6.0	0.0	11.0	1.0	5.0	2.0	4.0	2.0	1.0	0.0	1.0	3.0	0.0	2.0	25.0	33.0	4.0	17.0	24.0	13.0	23.0	0.0	2.0	0.0
hsa-miR-939-5p	49.0	8.0	26.0	20.0	1.0	10.0	40.0	2.0	32.0	16.0	24.0	24.0	19.0	9.0	8.0	70.0	41.0	50.0	7.0	53.0	8.0	6.0	0.0	20.0	1.0	4.0	9.0	47.0	57.0	60.0	48.0	19.0	23.0	9.0	31.0	48.0	19.0	36.0	23.0	130.0	8.0	93.0	0.0	0.0	0.0	0.0	50.0	11.0	3.0	52.0	20.0	13.0	6.0	42.0	35.0	70.0	72.0	75.0	49.0	33.0	18.0	44.0	83.0	58.0	26.0	43.0	41.0	62.0	35.0	27.0	38.0	41.0	25.0	70.0	71.0	34.0	56.0	35.0	61.0	44.0	26.0	28.0	10.0	15.0	5.0	43.0	86.0	66.0	13.0	15.0	16.0	24.0	36.0	17.0	15.0	10.0
hsa-miR-940	1.0	0.0	2.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	8.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	6.0	39.0	24.0	2.0	2.0	1.0	5.0	0.0	17.0	1.0	2.0	1.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	31.0	2.0	4.0	3.0	6.0	0.0	4.0	2.0	2.0	2.0	3.0	2.0	4.0	0.0	0.0	2.0	1.0	2.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	5.0	2.0	0.0	4.0	3.0	2.0	3.0	2.0	6.0	2.0	1.0	16.0	1.0	3.0	4.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0
hsa-miR-941	71.0	16.0	21.0	15.0	2.0	1.0	22.0	10.0	10.0	6.0	13.0	72.0	16.0	10.0	14.0	69.0	13.0	95.0	17.0	49.0	8.0	5.0	1.0	23.0	0.0	24.0	4.0	79.0	279.0	163.0	39.0	14.0	47.0	20.0	49.0	35.0	22.0	48.0	29.0	51.0	7.0	66.0	1.0	0.0	0.0	2.0	30.0	373.0	182.0	99.0	185.0	186.0	210.0	58.0	43.0	67.0	34.0	16.0	34.0	38.0	13.0	32.0	61.0	59.0	22.0	29.0	35.0	34.0	34.0	45.0	19.0	29.0	53.0	46.0	75.0	17.0	33.0	65.0	30.0	27.0	27.0	21.0	32.0	61.0	50.0	74.0	50.0	87.0	13.0	36.0	29.0	31.0	54.0	16.0	13.0	6.0
hsa-miR-942-3p	29.0	5.0	23.0	18.0	5.0	0.0	28.0	6.0	10.0	3.0	9.0	51.0	12.0	7.0	5.0	32.0	14.0	39.0	6.0	22.0	4.0	1.0	0.0	10.0	2.0	4.0	7.0	12.0	20.0	43.0	20.0	2.0	20.0	5.0	12.0	7.0	13.0	21.0	24.0	35.0	5.0	29.0	1.0	0.0	0.0	0.0	16.0	7.0	6.0	56.0	4.0	12.0	11.0	30.0	18.0	40.0	26.0	33.0	16.0	33.0	5.0	22.0	13.0	19.0	22.0	22.0	28.0	17.0	22.0	17.0	8.0	13.0	18.0	9.0	27.0	10.0	19.0	19.0	21.0	11.0	15.0	27.0	6.0	8.0	4.0	14.0	48.0	63.0	10.0	18.0	21.0	18.0	31.0	2.0	1.0	5.0
hsa-miR-942-5p	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	3.0	2.0	39.0	6.0	18.0	8.0	12.0	16.0	5.0	0.0	4.0	1.0	16.0	2.0	62.0	69.0	111.0	8.0	1.0	50.0	8.0	2.0	1.0	8.0	8.0	50.0	5.0	2.0	8.0	0.0	0.0	0.0	0.0	1.0	112.0	142.0	33.0	82.0	92.0	109.0	6.0	8.0	9.0	7.0	3.0	3.0	13.0	1.0	13.0	15.0	10.0	86.0	24.0	10.0	26.0	23.0	2.0	13.0	16.0	7.0	20.0	10.0	51.0	25.0	70.0	14.0	38.0	30.0	15.0	21.0	31.0	40.0	35.0	4.0	14.0	1.0	0.0	2.0	6.0	5.0	3.0	2.0	2.0
hsa-miR-943	42.0	2.0	1.0	1.0	8.0	0.0	7.0	0.0	0.0	0.0	0.0	6.0	2.0	4.0	1.0	9.0	7.0	4.0	2.0	5.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	4.0	5.0	4.0	1.0	4.0	6.0	2.0	4.0	0.0	0.0	2.0	4.0	34.0	1.0	44.0	0.0	0.0	0.0	0.0	6.0	6.0	1.0	10.0	2.0	4.0	3.0	2.0	6.0	6.0	1.0	2.0	2.0	3.0	2.0	8.0	13.0	11.0	16.0	6.0	5.0	5.0	10.0	1.0	7.0	6.0	4.0	7.0	3.0	3.0	1.0	10.0	5.0	9.0	4.0	15.0	2.0	4.0	1.0	10.0	5.0	3.0	0.0	4.0	1.0	4.0	11.0	3.0	1.0	1.0
hsa-miR-944	37.0	5.0	23.0	12.0	18.0	2.0	20.0	8.0	4.0	2.0	6.0	44.0	8.0	6.0	8.0	19.0	9.0	16.0	2.0	3.0	7.0	0.0	3.0	3.0	0.0	0.0	3.0	22.0	17.0	37.0	5.0	10.0	18.0	10.0	3.0	9.0	27.0	41.0	23.0	32.0	17.0	38.0	0.0	0.0	0.0	1.0	8.0	2.0	0.0	17.0	2.0	3.0	4.0	11.0	10.0	27.0	17.0	12.0	27.0	14.0	2.0	7.0	3.0	5.0	2.0	2.0	4.0	8.0	1.0	18.0	5.0	5.0	20.0	5.0	15.0	3.0	4.0	11.0	1.0	5.0	3.0	4.0	7.0	0.0	1.0	9.0	22.0	32.0	10.0	16.0	15.0	5.0	10.0	1.0	1.0	0.0
hsa-miR-95-3p	24.0	5.0	16.0	16.0	1.0	0.0	10.0	7.0	4.0	8.0	1.0	14.0	3.0	28.0	4.0	29.0	25.0	31.0	32.0	14.0	21.0	8.0	2.0	21.0	0.0	24.0	17.0	56.0	133.0	184.0	15.0	10.0	23.0	36.0	8.0	38.0	9.0	20.0	15.0	33.0	2.0	26.0	0.0	1.0	0.0	0.0	8.0	36.0	25.0	29.0	34.0	38.0	94.0	9.0	6.0	24.0	22.0	5.0	7.0	29.0	6.0	54.0	64.0	74.0	127.0	55.0	54.0	96.0	60.0	8.0	46.0	36.0	13.0	62.0	19.0	47.0	20.0	67.0	42.0	48.0	53.0	101.0	31.0	58.0	59.0	43.0	24.0	20.0	1.0	10.0	14.0	15.0	30.0	23.0	4.0	4.0
hsa-miR-96-5p	16.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	9.0	0.0	14.0	0.0	57.0	8.0	74.0	13.0	33.0	10.0	15.0	1.0	15.0	0.0	42.0	1.0	87.0	107.0	323.0	8.0	12.0	22.0	9.0	11.0	4.0	17.0	27.0	157.0	0.0	3.0	16.0	0.0	0.0	0.0	0.0	1.0	18.0	3.0	89.0	1.0	1.0	4.0	3.0	24.0	22.0	18.0	0.0	6.0	17.0	17.0	9.0	33.0	8.0	253.0	60.0	28.0	68.0	55.0	1.0	33.0	18.0	24.0	48.0	27.0	145.0	64.0	87.0	9.0	66.0	115.0	48.0	37.0	60.0	140.0	28.0	8.0	22.0	7.0	15.0	3.0	4.0	3.0	7.0	5.0	3.0
hsa-miR-9718	3.0	0.0	1.0	2.0	0.0	1.0	5.0	0.0	0.0	0.0	3.0	3.0	4.0	2.0	2.0	5.0	1.0	8.0	3.0	1.0	2.0	0.0	0.0	2.0	0.0	1.0	1.0	7.0	8.0	5.0	5.0	0.0	1.0	1.0	2.0	1.0	0.0	6.0	2.0	5.0	3.0	12.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	28.0	1.0	4.0	5.0	2.0	5.0	11.0	6.0	13.0	7.0	2.0	3.0	3.0	4.0	4.0	1.0	3.0	5.0	3.0	3.0	5.0	4.0	3.0	4.0	5.0	11.0	6.0	2.0	3.0	5.0	3.0	4.0	2.0	0.0	0.0	1.0	3.0	5.0	3.0	0.0	0.0	2.0	1.0	3.0	2.0	2.0	3.0
hsa-miR-98-5p	34.0	4.0	13.0	7.0	0.0	0.0	2.0	0.0	4.0	3.0	4.0	83.0	0.0	121.0	2.0	119.0	70.0	107.0	101.0	34.0	101.0	26.0	0.0	48.0	1.0	125.0	16.0	598.0	1304.0	2545.0	27.0	21.0	163.0	18.0	15.0	29.0	56.0	63.0	273.0	7.0	14.0	48.0	0.0	0.0	0.0	0.0	17.0	7634.0	6739.0	305.0	7163.0	9169.0	7274.0	77.0	90.0	35.0	23.0	6.0	24.0	82.0	15.0	95.0	108.0	111.0	471.0	233.0	105.0	174.0	198.0	29.0	94.0	151.0	39.0	121.0	44.0	549.0	73.0	774.0	941.0	235.0	204.0	198.0	1976.0	2542.0	2816.0	2234.0	40.0	51.0	9.0	46.0	20.0	11.0	18.0	74.0	37.0	22.0
hsa-miR-9851-3p	2.0	2.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	3.0	1.0	2.0	2.0	2.0	0.0	7.0	7.0	5.0	1.0	2.0	0.0	2.0	0.0	1.0	1.0	26.0	27.0	54.0	1.0	17.0	2.0	8.0	3.0	31.0	3.0	2.0	2.0	9.0	0.0	8.0	0.0	0.0	0.0	0.0	5.0	2.0	2.0	3.0	1.0	3.0	0.0	3.0	2.0	6.0	6.0	6.0	5.0	0.0	0.0	11.0	4.0	6.0	3.0	7.0	6.0	4.0	25.0	1.0	5.0	6.0	2.0	5.0	5.0	12.0	1.0	4.0	0.0	2.0	4.0	3.0	2.0	1.0	0.0	2.0	5.0	1.0	2.0	5.0	2.0	1.0	2.0	1.0	3.0	0.0
hsa-miR-9851-5p	63.0	31.0	99.0	114.0	13.0	1.0	62.0	12.0	39.0	7.0	29.0	206.0	43.0	21.0	34.0	62.0	35.0	94.0	30.0	51.0	15.0	15.0	0.0	15.0	0.0	20.0	4.0	60.0	136.0	54.0	95.0	44.0	40.0	12.0	25.0	30.0	91.0	158.0	68.0	75.0	12.0	87.0	1.0	0.0	0.0	0.0	221.0	24.0	7.0	345.0	12.0	29.0	15.0	162.0	163.0	290.0	195.0	94.0	160.0	216.0	67.0	44.0	64.0	29.0	62.0	49.0	66.0	70.0	66.0	65.0	56.0	67.0	67.0	47.0	110.0	65.0	20.0	63.0	106.0	52.0	40.0	46.0	13.0	20.0	10.0	37.0	58.0	82.0	44.0	31.0	74.0	65.0	224.0	27.0	17.0	9.0
hsa-miR-9898	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-9899	6.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	5.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	2.0	1.0	2.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	3.0	2.0	3.0	2.0	0.0	4.0	1.0	5.0	0.0	2.0	0.0	1.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	7.0	1.0	3.0	3.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	3.0	0.0	0.0
hsa-miR-9900	12.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	10.0	0.0	2.0	0.0	9.0	1.0	4.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	17.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	2.0	0.0	4.0	1.0	3.0	6.0	4.0	4.0	5.0	0.0	3.0	5.0	2.0	2.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	7.0	6.0	2.0	3.0	3.0	1.0	5.0	1.0	0.0	0.0
hsa-miR-9901	362.0	77.0	194.0	149.0	34.0	15.0	181.0	42.0	97.0	51.0	91.0	553.0	93.0	15.0	62.0	565.0	14.0	668.0	9.0	344.0	16.0	6.0	2.0	13.0	1.0	30.0	31.0	238.0	369.0	561.0	303.0	36.0	307.0	80.0	220.0	91.0	171.0	374.0	173.0	460.0	64.0	359.0	2.0	0.0	1.0	1.0	303.0	44.0	25.0	473.0	16.0	41.0	37.0	319.0	308.0	494.0	254.0	213.0	206.0	271.0	98.0	35.0	58.0	58.0	28.0	42.0	38.0	43.0	27.0	189.0	36.0	23.0	228.0	32.0	295.0	32.0	134.0	53.0	28.0	27.0	36.0	44.0	25.0	21.0	17.0	70.0	451.0	871.0	90.0	313.0	215.0	196.0	291.0	19.0	15.0	19.0
hsa-miR-9902	4.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	33.0	3.0	21.0	0.0	5.0	10.0	6.0	60.0	2.0	11.0	2.0	0.0	20.0	1.0	11.0	7.0	29.0	43.0	25.0	2.0	6.0	1.0	6.0	4.0	12.0	18.0	8.0	4.0	9.0	5.0	12.0	0.0	0.0	0.0	0.0	7.0	18.0	1.0	12.0	6.0	16.0	29.0	2.0	5.0	8.0	8.0	4.0	2.0	6.0	1.0	41.0	21.0	15.0	43.0	32.0	33.0	44.0	50.0	2.0	31.0	42.0	2.0	24.0	0.0	48.0	0.0	24.0	25.0	16.0	15.0	20.0	11.0	20.0	9.0	29.0	9.0	27.0	11.0	15.0	27.0	12.0	20.0	17.0	17.0	7.0
hsa-miR-9903	13.0	5.0	14.0	13.0	1.0	0.0	18.0	3.0	7.0	3.0	5.0	23.0	5.0	3.0	3.0	17.0	3.0	22.0	3.0	23.0	0.0	0.0	0.0	4.0	0.0	7.0	0.0	7.0	22.0	80.0	10.0	2.0	12.0	4.0	20.0	10.0	6.0	29.0	23.0	14.0	7.0	16.0	0.0	0.0	0.0	0.0	10.0	4.0	4.0	24.0	4.0	11.0	11.0	11.0	15.0	33.0	14.0	18.0	20.0	9.0	5.0	12.0	9.0	21.0	10.0	5.0	14.0	17.0	15.0	11.0	12.0	7.0	14.0	8.0	20.0	6.0	11.0	11.0	7.0	8.0	5.0	14.0	3.0	4.0	2.0	7.0	20.0	34.0	1.0	5.0	16.0	8.0	14.0	2.0	2.0	2.0
hsa-miR-9983-3p	5.0	1.0	4.0	4.0	0.0	0.0	13.0	4.0	0.0	0.0	1.0	17.0	0.0	2.0	3.0	11.0	22.0	10.0	4.0	5.0	4.0	1.0	0.0	3.0	1.0	4.0	5.0	8.0	14.0	32.0	8.0	2.0	8.0	1.0	4.0	1.0	14.0	16.0	10.0	8.0	3.0	7.0	0.0	0.0	0.0	0.0	9.0	3.0	5.0	11.0	3.0	1.0	2.0	4.0	5.0	8.0	7.0	6.0	5.0	6.0	1.0	4.0	8.0	15.0	3.0	9.0	2.0	9.0	5.0	3.0	3.0	2.0	1.0	4.0	10.0	8.0	0.0	10.0	2.0	13.0	1.0	7.0	1.0	5.0	2.0	9.0	15.0	23.0	8.0	6.0	24.0	5.0	13.0	3.0	2.0	0.0
hsa-miR-9986	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	5.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	4.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	3.0	2.0	2.0	11.0	4.0	4.0	2.0	1.0	2.0	5.0	1.0	3.0	1.0	0.0	5.0	0.0	1.0	0.0	4.0	0.0	2.0	4.0	0.0	1.0	1.0	1.0	7.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	2.0
hsa-miR-99a-3p	22.0	10.0	29.0	17.0	2.0	1.0	22.0	4.0	13.0	13.0	2.0	158.0	17.0	8.0	12.0	52.0	8.0	66.0	2.0	50.0	5.0	3.0	1.0	14.0	0.0	9.0	3.0	46.0	57.0	101.0	42.0	25.0	25.0	25.0	14.0	25.0	91.0	154.0	73.0	43.0	35.0	36.0	0.0	0.0	0.0	0.0	41.0	4.0	4.0	93.0	8.0	12.0	4.0	51.0	40.0	74.0	56.0	39.0	49.0	40.0	11.0	21.0	34.0	27.0	11.0	30.0	29.0	25.0	22.0	26.0	39.0	27.0	21.0	30.0	23.0	16.0	11.0	20.0	4.0	9.0	7.0	7.0	11.0	19.0	6.0	42.0	131.0	177.0	22.0	33.0	132.0	110.0	133.0	3.0	5.0	3.0
hsa-miR-99a-5p	55.0	14.0	19.0	3.0	2.0	1.0	38.0	1.0	3.0	7.0	13.0	47.0	6.0	25.0	17.0	28.0	20.0	50.0	25.0	49.0	45.0	10.0	6.0	18.0	0.0	30.0	12.0	50.0	73.0	280.0	23.0	18.0	38.0	11.0	15.0	13.0	11.0	29.0	15.0	18.0	4.0	24.0	0.0	0.0	0.0	1.0	34.0	105.0	49.0	135.0	67.0	46.0	76.0	16.0	10.0	46.0	38.0	2.0	20.0	42.0	20.0	47.0	45.0	43.0	49.0	39.0	22.0	35.0	35.0	12.0	27.0	39.0	10.0	28.0	43.0	38.0	26.0	92.0	38.0	67.0	79.0	66.0	70.0	39.0	64.0	51.0	23.0	50.0	14.0	7.0	30.0	22.0	49.0	25.0	16.0	14.0
hsa-miR-99b-3p	17.0	7.0	21.0	14.0	13.0	1.0	10.0	1.0	6.0	1.0	10.0	46.0	5.0	17.0	6.0	63.0	15.0	54.0	21.0	31.0	19.0	5.0	0.0	32.0	1.0	37.0	10.0	24.0	46.0	74.0	23.0	2.0	26.0	5.0	19.0	12.0	20.0	46.0	20.0	39.0	3.0	47.0	0.0	0.0	0.0	0.0	28.0	28.0	20.0	45.0	38.0	34.0	50.0	21.0	25.0	39.0	30.0	28.0	30.0	19.0	17.0	59.0	102.0	83.0	40.0	42.0	67.0	57.0	34.0	9.0	42.0	32.0	16.0	54.0	30.0	28.0	12.0	80.0	28.0	60.0	43.0	55.0	48.0	31.0	12.0	63.0	35.0	69.0	9.0	14.0	34.0	30.0	39.0	19.0	14.0	10.0
hsa-miR-99b-5p	166.0	29.0	58.0	47.0	1.0	9.0	58.0	7.0	44.0	30.0	8.0	79.0	27.0	118.0	14.0	186.0	102.0	300.0	62.0	159.0	145.0	48.0	42.0	83.0	1.0	164.0	58.0	854.0	762.0	3506.0	70.0	93.0	403.0	83.0	55.0	141.0	27.0	59.0	47.0	66.0	17.0	118.0	0.0	0.0	0.0	0.0	59.0	1257.0	1639.0	105.0	1847.0	1128.0	2982.0	82.0	70.0	156.0	105.0	4.0	77.0	150.0	62.0	233.0	168.0	189.0	54.0	114.0	101.0	150.0	109.0	129.0	118.0	67.0	113.0	92.0	172.0	88.0	197.0	500.0	672.0	150.0	226.0	293.0	2270.0	424.0	916.0	795.0	102.0	165.0	38.0	65.0	30.0	49.0	76.0	88.0	14.0	34.0
hsa-miR-1-3p	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	11.0	0.0	4.0	9.0	0.0	4.0	2.0	4.0	0.0	4.0	15.0	0.0	18.0	10.0	47.0	128.0	279.0	0.0	0.0	7.0	4.0	2.0	1.0	0.0	4.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	7211.0	2142.0	8.0	1533.0	2022.0	5673.0	1.0	5.0	0.0	2.0	1.0	8.0	2.0	0.0	40.0	28.0	54.0	12.0	30.0	14.0	19.0	11.0	5.0	13.0	12.0	3.0	10.0	0.0	2.0	5.0	134.0	164.0	20.0	10.0	15.0	296.0	374.0	543.0	58.0	7.0	13.0	4.0	3.0	7.0	4.0	7.0	11.0	4.0	13.0
hsa-miR-10395-5p	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-11181-5p	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-122-3p	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1236-5p	0.0	2.0	1.0	1.0	0.0	0.0	3.0	0.0	2.0	0.0	1.0	4.0	1.0	7.0	2.0	1.0	8.0	3.0	12.0	3.0	1.0	3.0	0.0	15.0	0.0	5.0	2.0	1.0	1.0	6.0	3.0	4.0	2.0	4.0	0.0	4.0	6.0	0.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	8.0	2.0	0.0	5.0	4.0	3.0	0.0	3.0	3.0	2.0	1.0	3.0	2.0	1.0	6.0	11.0	10.0	4.0	9.0	10.0	14.0	8.0	2.0	8.0	4.0	3.0	48.0	1.0	3.0	3.0	8.0	5.0	5.0	5.0	12.0	6.0	1.0	0.0	10.0	4.0	2.0	3.0	6.0	2.0	1.0	3.0	6.0	4.0	2.0
hsa-miR-1251-3p	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-1253	0.0	1.0	4.0	3.0	0.0	0.0	2.0	2.0	2.0	7.0	0.0	1.0	0.0	0.0	2.0	5.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	6.0	15.0	5.0	0.0	0.0	1.0	5.0	6.0	1.0	10.0	10.0	18.0	0.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	8.0	0.0	0.0	0.0	5.0	4.0	3.0	3.0	3.0	3.0	5.0	2.0	1.0	1.0	3.0	1.0	0.0	8.0	3.0	0.0	6.0	0.0	1.0	1.0	0.0	6.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	3.0	1.0	1.0	2.0	0.0	4.0	0.0	0.0	0.0
